id,location,osm_list
69010,This project involved the construction of 48 housing units and a water purification system in the Mpila neighborhood within the capital city of Brazzaville. More detailed locational information is available at https://www.openstreetmap.org/node/3295662335.,['https://www.openstreetmap.org/node/3295662335.']
63673,"The purpose of the project was to construct a 5,200 square meter school with the capacity to accommodate 500 students and 40 staff in Rarotonga. The school is located near the near the western end of the Rarotonga International Airport runway (on a site previously occupied by Avatea Primary School).  More detailed locational information can be found at https://www.openstreetmap.org/way/196727443. ",['https://www.openstreetmap.org/way/196727443.']
49399,This project involved the establishment of a Confucius Classroom at the Cook Islands Campus of the University of the South Pacific. More detailed locational information can be found at https://www.openstreetmap.org/way/598519609. ,['https://www.openstreetmap.org/way/598519609.']
43988,This project involved the establishment of a Confucius Institute at Félix Houphouët-Boigny University. More detailed locational information can be found at https://www.openstreetmap.org/way/327345646#map=18/5.34627/-3.98592,['https://www.openstreetmap.org/way/327345646#map=18/5.34627/-3.98592']
63619,"The purpose of the project was to construct an 800 meter-long, two-way, four-lane bridge (exact locational coordinates: 42.94905, 129.849236) over the Tumen River to connect the North Korean border city of Nanyang and the Chinese border city of Tumen. More detailed locational information can be found at https://www.openstreetmap.org/way/199109778",['https://www.openstreetmap.org/way/199109778']
58962,"The People's Palace and Martyrs Stadium are located in Kinshasa. More detailed locational information can be found at https://www.google.com/maps/place/Stade+des+Martyrs/@-4.3309408,15.3103961,15z/data=!4m5!3m4!1s0x0:0xf22d8cbaf9c5aba3!8m2!3d-4.3309408!4d15.3103961 and https://www.openstreetmap.org/relation/7335461#map=17/-4.33375/15.30315.",['https://www.openstreetmap.org/relation/7335461#map=17/-4.33375/15.30315.']
46235,This project involved the rehabilitation and modernization of 5km of highways and roads of the city of Uvira in South Kivu Province. More detailed locational information can be found at https://www.openstreetmap.org/relation/2650257 and https://www.dropbox.com/s/17vj39iersx0b1i/drc-china%20infrastructure%20status%20march%202011.pdf?dl=0.,['https://www.openstreetmap.org/relation/2650257']
59208,Bunia Stadium is located in the city of Bunia in Ituri Province. More detailed locational information can be found at https://www.openstreetmap.org/node/83529422,['https://www.openstreetmap.org/node/83529422']
59211,Goma Stadium is located in the city of Goma in North Kivu Province. More detailed locational information can be found at https://www.openstreetmap.org/node/60715164,['https://www.openstreetmap.org/node/60715164']
59212,Bukavu Stadium is located in the town of Bukavu in South Kivu Province. More detailed locational information can be found at https://www.openstreetmap.org/node/436044301#map=11/-2.5056/28.8595,['https://www.openstreetmap.org/node/436044301#map=11/-2.5056/28.8595']
59213,Kalemie Stadium is located in the town of Kalemie in Tanganyika Province. More detailed locational information can be found at https://www.openstreetmap.org/relation/9330398,['https://www.openstreetmap.org/relation/9330398']
59223,This project involves the rehabilitation and modernization of a 5km road network in the town of Manono within Tanganyika Province. More detailed locational information can be found at https://www.dropbox.com/s/17vj39iersx0b1i/drc-china%20infrastructure%20status%20march%202011.pdf?dl=0 and https://www.openstreetmap.org/node/4394020835.,['https://www.openstreetmap.org/node/4394020835.']
85274,Kalemie Stadium is located in the town of Kalemie in Tanganyika Province. More detailed locational information can be found at https://www.openstreetmap.org/relation/9330398,['https://www.openstreetmap.org/relation/9330398']
85285,This project involved the rehabilitation and modernization of 9.55km of highways and roads of the city of Uvira in South Kivu Province. More detailed locational information can be found at https://www.openstreetmap.org/relation/2650257 and https://www.dropbox.com/s/17vj39iersx0b1i/drc-china%20infrastructure%20status%20march%202011.pdf?dl=0.,['https://www.openstreetmap.org/relation/2650257']
59420,More detailed locational information can be found at https://www.openstreetmap.org/relation/6281977#map=8/9.854/40.977,['https://www.openstreetmap.org/relation/6281977#map=8/9.854/40.977']
61151,"This project involves the rehabilitation of an 88.6 km, two-way two-lane asphalt road — with a design speed of 60 km per hour — that starts in Micomiseng and ends in Bonkoro. More detailed locational information can be found at https://www.openstreetmap.org/node/667667198.",['https://www.openstreetmap.org/node/667667198.']
56051,"The 9th medical team was stationed at Orotta Referral Hospital, Halibet National Referral Hospital, Berhan Aini National Referral Hospital, and Asmara Physiotherapy Center, all of which are all located in the capital city of Asmara. More detailed locational information can be found at:https://www.openstreetmap.org/way/321473784#map=18/15.33578/38.92484 https://www.openstreetmap.org/way/790417508 https://www.google.com/maps/place/ASMARA+Physiotherapy+Center/@15.3196705,38.9268055,14.17z/data=!4m8!1m2!2m1!1sAsmara+hospital!3m4!1s0x166df39d4bbeb4c7:0x13943fb7a289ef56!8m2!3d15.3142633!4d38.9264216","['at:https://www.openstreetmap.org/way/321473784#map=18/15.33578/38.92484', 'https://www.openstreetmap.org/way/790417508']"
58616,"This project is located in Awi Zone's Jawi District of the Amhara region. More detailed locational information can be found at http://www.mofed.gov.et/documents/10182/14053/Ethiopia+Sugar+Policy+Salient+Features_second+draft-261119/e92f9a6d-ac16-4149-aa77-7ae8d5d44159 and https://www.google.com/maps/place/Omo+Kuraz+Sugar+Factory+5/@5.5464182,35.7438875,17z/data=!3m1!4b1!4m5!3m4!1s0x17a6998621550f55:0xda6d5147414b7d9e!8m2!3d5.5464182!4d35.7460815 and https://www.openstreetmap.org/node/7779318086",['https://www.openstreetmap.org/node/7779318086']
69083,More detailed locational information can be found at https://www.openstreetmap.org/relation/6281977#map=8/9.854/40.977,['https://www.openstreetmap.org/relation/6281977#map=8/9.854/40.977']
59970,"More detailed locational information can be found at https://www.google.com/maps/place/Tirunesh+Beijing+General+Hospital/@8.8775417,38.7897703,15z/data=!4m5!3m4!1s0x0:0xffdc292ca560705c!8m2!3d8.8775417!4d38.7897703 and https://www.google.com/maps/place/Tirunesh+Beijing+General+Hospital/@8.8775417,38.7897703,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMZY1QFOnq_JeK_kan1cO09_BnfiYdFJqsBHfWr!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMZY1QFOnq_JeK_kan1cO09_BnfiYdFJqsBHfWr%3Dw153-h86-k-no!7i4160!8i2336!4m5!3m4!1s0x0:0xffdc292ca560705c!8m2!3d8.8775417!4d38.7897703 and https://www.openstreetmap.org/way/175427790",['https://www.openstreetmap.org/way/175427790']
49129,This project supported the Dreketi irrigated areas within Muanicula province on the island of Vanua Levu. It also supported the Koronivia Rice Research Center (also known as Koronivia Research Station) in Nasinu.  More detailed locational information can be found at https://www.openstreetmap.org/way/886416078 and https://www.openstreetmap.org/way/886416061 and https://www.openstreetmap.org/way/886416080#map=14/-16.5732/178.8719 and https://www.openstreetmap.org/way/829250495.,"['https://www.openstreetmap.org/way/886416078', 'https://www.openstreetmap.org/way/886416061', 'https://www.openstreetmap.org/way/886416080#map=14/-16.5732/178.8719', 'https://www.openstreetmap.org/way/829250495.']"
49132,The purpose of this project was to reconstruct two bridges — the Stinson Parade Bridge and Vatuwaqa Bridge — in the capital city of Suva. More detailed locational information can be found at https://www.openstreetmap.org/way/275127659 and https://www.openstreetmap.org/way/724021517.,"['https://www.openstreetmap.org/way/275127659', 'https://www.openstreetmap.org/way/724021517.']"
65824,This project supported the Dreketi irrigated areas within Muanicula province on the island of Vanua Levu. It also supported the Koronivia Rice Research Center (also known as Koronivia Research Station) in Nasinu. More detailed locational information can be found at https://www.openstreetmap.org/way/886416078 and https://www.openstreetmap.org/way/886416061 and https://www.openstreetmap.org/way/886416080#map=14/-16.5732/178.8719.,"['https://www.openstreetmap.org/way/886416078', 'https://www.openstreetmap.org/way/886416061', 'https://www.openstreetmap.org/way/886416080#map=14/-16.5732/178.8719.']"
53008,This project involves the construction of a 22km road segment from Farasol-Mbega to Port-Gentil. This road segment connects to the starting point of the Port Gentil-Omboué (PO) Road. More detailed locational information can be found at https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-0.9032%2C8.8658%3B-0.7149%2C8.7797#map=7/-0.799/8.818.,['https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-0.9032%2C8.8658%3B-0.7149%2C8.7797#map=7/-0.799/8.818.']
60368,This project involved the construction of a stadium in the city of Port-Gentil. More detailed locational information can be found at https://www.openstreetmap.org/way/444156369.,['https://www.openstreetmap.org/way/444156369.']
60737,This special economic zone is located in the city of Mandji. More detailed locational information can be found at https://www.openstreetmap.org/way/332535714. ,['https://www.openstreetmap.org/way/332535714.']
67711,This project involved the provision of office equipment to the Parliament of Georgia in the capital city of Tbilisi. More detailed locational information can be found at https://www.openstreetmap.org/relation/1020718”.,['https://www.openstreetmap.org/relation/1020718”.']
85252,This project involved the donation of materials to the Chinese Language and Culture Center of Tbilisi State University in the city of Tbilisi. More detailed locational information can be found at https://www.openstreetmap.org/way/370693296.,['https://www.openstreetmap.org/way/370693296.']
57992,The fifth medical team was stationed at Lekma Hospital (also known as Teshie General Hospital or China-Ghana Friendship Hospital) that is located in the west of Teshie city. More detailed locational information can be found at https://www.openstreetmap.org/way/785917727.,['https://www.openstreetmap.org/way/785917727.']
